Realization	utility	week	infra.
373	1	261	10
373	1	521	11
374	1	261	10
374	1	521	11
375	1	261	10
375	1	521	11
376	1	261	10
376	1	521	11
377	1	261	10
377	1	521	11
378	1	261	10
378	1	521	11
379	1	261	10
379	1	521	11
380	1	261	10
380	1	521	11
381	1	261	10
381	1	521	11
382	1	261	10
382	1	521	11
383	1	261	10
383	1	521	11
384	1	261	10
384	1	521	11
385	1	261	10
385	1	521	11
386	1	261	10
386	1	521	11
387	1	261	10
387	1	521	11
388	1	261	10
388	1	521	11
389	1	261	10
389	1	521	11
390	1	261	10
390	1	521	11
391	1	261	10
391	1	521	11
392	1	261	10
392	1	521	11
393	1	261	10
393	1	521	11
394	1	261	10
394	1	521	11
395	1	261	10
395	1	521	11
396	1	261	10
396	1	521	11
397	1	261	10
397	1	521	11
398	1	261	10
398	1	521	11
399	1	261	10
399	1	521	11
400	1	261	10
400	1	521	11
401	1	261	10
401	1	521	11
402	1	261	10
402	1	521	11
403	1	261	10
403	1	521	11
404	1	261	10
404	1	521	11
405	1	261	10
405	1	521	11
406	1	261	10
406	1	521	11
407	1	261	10
407	1	521	11
408	1	261	10
408	1	521	11
409	1	261	10
409	1	521	11
410	1	261	10
410	1	521	11
411	1	261	10
411	1	521	11
412	1	261	10
412	1	521	11
413	1	261	10
413	1	521	11
414	1	261	10
414	1	521	11
415	1	261	10
415	1	521	11
416	1	261	10
416	1	521	11
417	1	261	10
417	1	521	11
418	1	261	10
418	1	521	11
419	1	261	10
419	1	521	11
420	1	261	10
420	1	521	11
421	1	261	10
421	1	521	11
422	1	261	10
422	1	521	11
423	1	261	10
423	1	521	11
424	1	261	10
424	1	521	11
425	1	261	10
425	1	521	11
426	1	261	10
426	1	521	11
427	1	261	10
427	1	521	11
428	1	261	10
428	1	521	11
429	1	261	10
429	1	521	11
430	1	261	10
430	1	521	11
431	1	261	10
431	1	521	11
432	1	261	10
432	1	521	11
433	1	261	10
433	1	521	11
434	1	261	10
434	1	521	11
435	1	261	10
435	1	521	11
436	1	261	10
436	1	521	11
437	1	261	10
437	1	521	11
438	1	261	10
438	1	521	11
439	1	261	10
439	1	521	11
440	1	261	10
440	1	521	11
441	1	261	10
441	1	521	11
442	1	261	10
442	1	521	11
443	1	261	10
443	1	521	11
444	1	261	10
444	1	521	11
445	1	261	10
445	1	521	11
446	1	261	10
446	1	521	11
447	1	261	10
447	1	521	11
448	1	261	10
448	1	521	11
449	1	261	10
449	1	521	11
450	1	261	10
450	1	521	11
451	1	261	10
451	1	521	11
452	1	261	10
452	1	521	11
453	1	261	10
453	1	521	11
454	1	261	10
454	1	521	11
455	1	261	10
455	1	521	11
456	1	261	10
456	1	521	11
457	1	261	10
457	1	521	11
458	1	261	10
458	1	521	11
459	1	261	10
459	1	521	11
460	1	261	10
460	1	521	11
461	1	261	10
461	1	521	11
462	1	261	10
462	1	521	11
463	1	261	10
463	1	521	11
464	1	261	10
464	1	521	11
465	1	261	10
465	1	521	11
466	1	261	10
466	1	521	11
467	1	261	10
467	1	521	11
468	1	261	10
468	1	521	11
469	1	261	10
469	1	521	11
470	1	261	10
470	1	521	11
471	1	261	10
471	1	521	11
472	1	261	10
472	1	521	11
473	1	261	10
473	1	521	11
474	1	261	10
474	1	521	11
475	1	261	10
475	1	521	11
476	1	261	10
476	1	521	11
477	1	261	10
477	1	521	11
478	1	261	10
478	1	521	11
479	1	261	10
479	1	521	11
480	1	261	10
480	1	521	11
481	1	261	10
481	1	521	11
482	1	261	10
482	1	521	11
483	1	261	10
483	1	521	11
484	1	261	10
484	1	521	11
485	1	261	10
485	1	521	11
486	1	261	10
486	1	521	11
487	1	261	10
487	1	521	11
488	1	261	10
488	1	521	11
489	1	261	10
489	1	521	11
490	1	261	10
490	1	521	11
491	1	261	10
491	1	521	11
492	1	261	10
492	1	521	11
493	1	261	10
493	1	521	11
494	1	261	10
494	1	521	11
495	1	261	10
495	1	521	11
496	1	261	10
496	1	521	11
497	1	261	10
497	1	521	11
498	1	261	10
498	1	521	11
499	1	261	10
499	1	521	11
500	1	261	10
500	1	521	11
501	1	261	10
501	1	521	11
502	1	261	10
502	1	521	11
503	1	261	10
503	1	521	11
504	1	261	10
504	1	521	11
505	1	261	10
505	1	521	11
506	1	261	10
506	1	521	11
507	1	261	10
507	1	521	11
508	1	261	10
508	1	521	11
509	1	261	10
509	1	521	11
510	1	261	10
510	1	521	11
511	1	261	10
511	1	521	11
512	1	261	10
512	1	521	11
513	1	261	10
513	1	521	11
514	1	261	10
514	1	521	11
515	1	261	10
515	1	521	11
516	1	261	10
516	1	521	11
517	1	261	10
517	1	521	11
518	1	261	10
518	1	521	11
519	1	261	10
519	1	521	11
520	1	261	10
520	1	521	11
521	1	261	10
521	1	521	11
522	1	261	10
522	1	521	11
523	1	261	10
523	1	521	11
524	1	261	10
524	1	521	11
525	1	261	10
525	1	521	11
526	1	261	10
526	1	521	11
527	1	261	10
527	1	521	11
528	1	261	10
528	1	521	11
529	1	261	10
529	1	521	11
530	1	261	10
530	1	521	11
531	1	261	10
531	1	521	11
532	1	261	10
532	1	521	11
533	1	261	10
533	1	521	11
534	1	261	10
534	1	521	11
535	1	261	10
535	1	521	11
536	1	261	10
536	1	521	11
537	1	261	10
537	1	521	11
538	1	261	10
538	1	521	11
539	1	261	10
539	1	521	11
540	1	261	10
540	1	521	11
541	1	261	10
541	1	521	11
542	1	261	10
542	1	521	11
543	1	261	10
543	1	521	11
544	1	261	10
544	1	521	11
545	1	261	10
545	1	521	11
546	1	261	10
546	1	521	11
547	1	261	10
547	1	521	11
548	1	261	10
548	1	521	11
549	1	261	10
549	1	521	11
550	1	261	10
550	1	521	11
551	1	261	10
551	1	521	11
552	1	261	10
552	1	521	11
553	1	261	10
553	1	521	11
554	1	261	10
554	1	521	11
555	1	261	10
555	1	521	11
556	1	261	10
556	1	521	11
557	1	261	10
557	1	521	11
558	1	261	10
558	1	521	11
559	1	261	10
559	1	521	11
560	1	261	10
560	1	521	11
561	1	261	10
561	1	521	11
562	1	261	10
562	1	521	11
563	1	261	10
563	1	521	11
564	1	261	10
564	1	521	11
565	1	261	10
565	1	521	11
566	1	261	10
566	1	521	11
567	1	261	10
567	1	521	11
568	1	261	10
568	1	521	11
569	1	261	10
569	1	521	11
570	1	261	10
570	1	521	11
571	1	261	10
571	1	521	11
572	1	261	10
572	1	521	11
573	1	261	10
573	1	521	11
574	1	261	10
574	1	521	11
575	1	261	10
575	1	521	11
576	1	261	10
576	1	521	11
577	1	261	10
577	1	521	11
578	1	261	10
578	1	521	11
579	1	261	10
579	1	521	11
580	1	261	10
580	1	521	11
581	1	261	10
581	1	521	11
582	1	261	10
582	1	521	11
583	1	261	10
583	1	521	11
584	1	261	10
584	1	521	11
585	1	261	10
585	1	521	11
586	1	261	10
586	1	521	11
587	1	261	10
587	1	521	11
588	1	261	10
588	1	521	11
589	1	261	10
589	1	521	11
590	1	261	10
590	1	521	11
591	1	261	10
591	1	521	11
592	1	261	10
592	1	521	11
593	1	261	10
593	1	521	11
594	1	261	10
594	1	521	11
595	1	261	10
595	1	521	11
596	1	261	10
596	1	521	11
597	1	261	10
597	1	521	11
598	1	261	10
598	1	521	11
599	1	261	10
599	1	521	11
600	1	261	10
600	1	521	11
601	1	261	10
601	1	521	11
602	1	261	10
602	1	521	11
603	1	261	10
603	1	521	11
604	1	261	10
604	1	521	11
605	1	261	10
605	1	521	11
606	1	261	10
606	1	521	11
607	1	261	10
607	1	521	11
608	1	261	10
608	1	521	11
609	1	261	10
609	1	521	11
610	1	261	10
610	1	521	11
611	1	261	10
611	1	521	11
612	1	261	10
612	1	521	11
613	1	261	10
613	1	521	11
614	1	261	10
614	1	521	11
615	1	261	10
615	1	521	11
616	1	261	10
616	1	521	11
617	1	261	10
617	1	521	11
618	1	261	10
618	1	521	11
619	1	261	10
619	1	521	11
620	1	261	10
620	1	521	11
621	1	261	10
621	1	521	11
622	1	261	10
622	1	521	11
623	1	261	10
623	1	521	11
624	1	261	10
624	1	521	11
625	1	261	10
625	1	521	11
626	1	261	10
626	1	521	11
627	1	261	10
627	1	521	11
628	1	261	10
628	1	521	11
629	1	261	10
629	1	521	11
630	1	261	10
630	1	521	11
631	1	261	10
631	1	521	11
632	1	261	10
632	1	521	11
633	1	261	10
633	1	521	11
634	1	261	10
634	1	521	11
635	1	261	10
635	1	521	11
636	1	261	10
636	1	521	11
637	1	261	10
637	1	521	11
638	1	261	10
638	1	521	11
639	1	261	10
639	1	521	11
640	1	261	10
640	1	521	11
641	1	261	10
641	1	521	11
642	1	261	10
642	1	521	11
643	1	261	10
643	1	521	11
644	1	261	10
644	1	521	11
645	1	261	10
645	1	521	11
646	1	261	10
646	1	521	11
647	1	261	10
647	1	521	11
648	1	261	10
648	1	521	11
649	1	261	10
649	1	521	11
650	1	261	10
650	1	521	11
651	1	261	10
651	1	521	11
652	1	261	10
652	1	521	11
653	1	261	10
653	1	521	11
654	1	261	10
654	1	521	11
655	1	261	10
655	1	521	11
656	1	261	10
656	1	521	11
657	1	261	10
657	1	521	11
658	1	261	10
658	1	521	11
659	1	261	10
659	1	521	11
660	1	261	10
660	1	521	11
661	1	261	10
661	1	521	11
662	1	261	10
662	1	521	11
663	1	261	10
663	1	521	11
664	1	261	10
664	1	521	11
665	1	261	10
665	1	521	11
666	1	261	10
666	1	521	11
667	1	261	10
667	1	521	11
668	1	261	10
668	1	521	11
669	1	261	10
669	1	521	11
670	1	261	10
670	1	521	11
671	1	261	10
671	1	521	11
672	1	261	10
672	1	521	11
673	1	261	10
673	1	521	11
674	1	261	10
674	1	521	11
675	1	261	10
675	1	521	11
676	1	261	10
676	1	521	11
677	1	261	10
677	1	521	11
678	1	261	10
678	1	521	11
679	1	261	10
679	1	521	11
680	1	261	10
680	1	521	11
681	1	261	10
681	1	521	11
682	1	261	10
682	1	521	11
683	1	261	10
683	1	521	11
684	1	261	10
684	1	521	11
685	1	261	10
685	1	521	11
686	1	261	10
686	1	521	11
687	1	261	10
687	1	521	11
688	1	261	10
688	1	521	11
689	1	261	10
689	1	521	11
690	1	261	10
690	1	521	11
691	1	261	10
691	1	521	11
692	1	261	10
692	1	521	11
693	1	261	10
693	1	521	11
694	1	261	10
694	1	521	11
695	1	261	10
695	1	521	11
696	1	261	10
696	1	521	11
697	1	261	10
697	1	521	11
698	1	261	10
698	1	521	11
699	1	261	10
699	1	521	11
700	1	261	10
700	1	521	11
701	1	261	10
701	1	521	11
702	1	261	10
702	1	521	11
703	1	261	10
703	1	521	11
704	1	261	10
704	1	521	11
705	1	261	10
705	1	521	11
706	1	261	10
706	1	521	11
707	1	261	10
707	1	521	11
708	1	261	10
708	1	521	11
709	1	261	10
709	1	521	11
710	1	261	10
710	1	521	11
711	1	261	10
711	1	521	11
712	1	261	10
712	1	521	11
713	1	261	10
713	1	521	11
714	1	261	10
714	1	521	11
715	1	261	10
715	1	521	11
716	1	261	10
716	1	521	11
717	1	261	10
717	1	521	11
718	1	261	10
718	1	521	11
719	1	261	10
719	1	521	11
720	1	261	10
720	1	521	11
721	1	261	10
721	1	521	11
722	1	261	10
722	1	521	11
723	1	261	10
723	1	521	11
724	1	261	10
724	1	521	11
725	1	261	10
725	1	521	11
726	1	261	10
726	1	521	11
727	1	261	10
727	1	521	11
728	1	261	10
728	1	521	11
729	1	261	10
729	1	521	11
730	1	261	10
730	1	521	11
731	1	261	10
731	1	521	11
732	1	261	10
732	1	521	11
733	1	261	10
733	1	521	11
734	1	261	10
734	1	521	11
735	1	261	10
735	1	521	11
736	1	261	10
736	1	521	11
737	1	261	10
737	1	521	11
738	1	261	10
738	1	521	11
739	1	261	10
739	1	521	11
740	1	261	10
740	1	521	11
741	1	261	10
741	1	521	11
742	1	261	10
742	1	521	11
743	1	261	10
743	1	521	11
744	1	261	10
744	1	521	11
745	1	261	10
745	1	521	11
746	1	261	10
746	1	521	11
747	1	261	10
747	1	521	11
748	1	261	10
748	1	521	11
749	1	261	10
749	1	521	11
750	1	261	10
750	1	521	11
751	1	261	10
751	1	521	11
752	1	261	10
752	1	521	11
753	1	261	10
753	1	521	11
754	1	261	10
754	1	521	11
755	1	261	10
755	1	521	11
756	1	261	10
756	1	521	11
757	1	261	10
757	1	521	11
758	1	261	10
758	1	521	11
759	1	261	10
759	1	521	11
760	1	261	10
760	1	521	11
761	1	261	10
761	1	521	11
762	1	261	10
762	1	521	11
763	1	261	10
763	1	521	11
764	1	261	10
764	1	521	11
765	1	261	10
765	1	521	11
766	1	261	10
766	1	521	11
767	1	261	10
767	1	521	11
768	1	261	10
768	1	521	11
769	1	261	10
769	1	521	11
770	1	261	10
770	1	521	11
771	1	261	10
771	1	521	11
772	1	261	10
772	1	521	11
773	1	261	10
773	1	521	11
774	1	261	10
774	1	521	11
775	1	261	10
775	1	521	11
776	1	261	10
776	1	521	11
777	1	261	10
777	1	521	11
778	1	261	10
778	1	521	11
779	1	261	10
779	1	521	11
780	1	261	10
780	1	521	11
781	1	261	10
781	1	521	11
782	1	261	10
782	1	521	11
783	1	261	10
783	1	521	11
784	1	261	10
784	1	521	11
785	1	261	10
785	1	521	11
786	1	261	10
786	1	521	11
787	1	261	10
787	1	521	11
788	1	261	10
788	1	521	11
789	1	261	10
789	1	521	11
790	1	261	10
790	1	521	11
791	1	261	10
791	1	521	11
792	1	261	10
792	1	521	11
793	1	261	10
793	1	521	11
794	1	261	10
794	1	521	11
795	1	261	10
795	1	521	11
796	1	261	10
796	1	521	11
797	1	261	10
797	1	521	11
798	1	261	10
798	1	521	11
799	1	261	10
799	1	521	11
800	1	261	10
800	1	521	11
801	1	261	10
801	1	521	11
802	1	261	10
802	1	521	11
803	1	261	10
803	1	521	11
804	1	261	10
804	1	521	11
805	1	261	10
805	1	521	11
806	1	261	10
806	1	521	11
807	1	261	10
807	1	521	11
808	1	261	10
808	1	521	11
809	1	261	10
809	1	521	11
810	1	261	10
810	1	521	11
811	1	261	10
811	1	521	11
812	1	261	10
812	1	521	11
813	1	261	10
813	1	521	11
814	1	261	10
814	1	521	11
815	1	261	10
815	1	521	11
816	1	261	10
816	1	521	11
817	1	261	10
817	1	521	11
818	1	261	10
818	1	521	11
819	1	261	10
819	1	521	11
820	1	261	10
820	1	521	11
821	1	261	10
821	1	521	11
822	1	261	10
822	1	521	11
823	1	261	10
823	1	521	11
824	1	261	10
824	1	521	11
825	1	261	10
825	1	521	11
826	1	261	10
826	1	521	11
827	1	261	10
827	1	521	11
828	1	261	10
828	1	521	11
829	1	261	10
829	1	521	11
830	1	261	10
830	1	521	11
831	1	261	10
831	1	521	11
832	1	261	10
832	1	521	11
833	1	261	10
833	1	521	11
834	1	261	10
834	1	521	11
835	1	261	10
835	1	521	11
836	1	261	10
836	1	521	11
837	1	261	10
837	1	521	11
838	1	261	10
838	1	521	11
839	1	261	10
839	1	521	11
840	1	261	10
840	1	521	11
841	1	261	10
841	1	521	11
842	1	261	10
842	1	521	11
843	1	261	10
843	1	521	11
844	1	261	10
844	1	521	11
845	1	261	10
845	1	521	11
846	1	261	10
846	1	521	11
847	1	261	10
847	1	521	11
848	1	261	10
848	1	521	11
849	1	261	10
849	1	521	11
850	1	261	10
850	1	521	11
851	1	261	10
851	1	521	11
852	1	261	10
852	1	521	11
853	1	261	10
853	1	521	11
854	1	261	10
854	1	521	11
855	1	261	10
855	1	521	11
856	1	261	10
856	1	521	11
857	1	261	10
857	1	521	11
858	1	261	10
858	1	521	11
859	1	261	10
859	1	521	11
860	1	261	10
860	1	521	11
861	1	261	10
861	1	521	11
862	1	261	10
862	1	521	11
863	1	261	10
863	1	521	11
864	1	261	10
864	1	521	11
865	1	261	10
865	1	521	11
866	1	261	10
866	1	521	11
867	1	261	10
867	1	521	11
868	1	261	10
868	1	521	11
869	1	261	10
869	1	521	11
870	1	261	10
870	1	521	11
871	1	261	10
871	1	521	11
872	1	261	10
872	1	521	11
873	1	261	10
873	1	521	11
874	1	261	10
874	1	521	11
875	1	261	10
875	1	521	11
876	1	261	10
876	1	521	11
877	1	261	10
877	1	521	11
878	1	261	10
878	1	521	11
879	1	261	10
879	1	521	11
880	1	261	10
880	1	521	11
881	1	261	10
881	1	521	11
882	1	261	10
882	1	521	11
883	1	261	10
883	1	521	11
884	1	261	10
884	1	521	11
885	1	261	10
885	1	521	11
886	1	261	10
886	1	521	11
887	1	261	10
887	1	521	11
888	1	261	10
888	1	521	11
889	1	261	10
889	1	521	11
890	1	261	10
890	1	521	11
891	1	261	10
891	1	521	11
892	1	261	10
892	1	521	11
893	1	261	10
893	1	521	11
894	1	261	10
894	1	521	11
895	1	261	10
895	1	521	11
896	1	261	10
896	1	521	11
897	1	261	10
897	1	521	11
898	1	261	10
898	1	521	11
899	1	261	10
899	1	521	11
900	1	261	10
900	1	521	11
901	1	261	10
901	1	521	11
902	1	261	10
902	1	521	11
903	1	261	10
903	1	521	11
904	1	261	10
904	1	521	11
905	1	261	10
905	1	521	11
906	1	261	10
906	1	521	11
907	1	261	10
907	1	521	11
908	1	261	10
908	1	521	11
909	1	261	10
909	1	521	11
910	1	261	10
910	1	521	11
911	1	261	10
911	1	521	11
912	1	261	10
912	1	521	11
913	1	261	10
913	1	521	11
914	1	261	10
914	1	521	11
915	1	261	10
915	1	521	11
916	1	261	10
916	1	521	11
917	1	261	10
917	1	521	11
918	1	261	10
918	1	521	11
919	1	261	10
919	1	521	11
920	1	261	10
920	1	521	11
921	1	261	10
921	1	521	11
922	1	261	10
922	1	521	11
923	1	261	10
923	1	521	11
924	1	261	10
924	1	521	11
925	1	261	10
925	1	521	11
926	1	261	10
926	1	521	11
927	1	261	10
927	1	521	11
928	1	261	10
928	1	521	11
929	1	261	10
929	1	521	11
930	1	261	10
930	1	521	11
931	1	261	10
931	1	521	11
932	1	261	10
932	1	521	11
933	1	261	10
933	1	521	11
934	1	261	10
934	1	521	11
935	1	261	10
935	1	521	11
936	1	261	10
936	1	521	11
937	1	261	10
937	1	521	11
938	1	261	10
938	1	521	11
939	1	261	10
939	1	521	11
940	1	261	10
940	1	521	11
941	1	261	10
941	1	521	11
942	1	261	10
942	1	521	11
943	1	261	10
943	1	521	11
944	1	261	10
944	1	521	11
945	1	261	10
945	1	521	11
946	1	261	10
946	1	521	11
947	1	261	10
947	1	521	11
948	1	261	10
948	1	521	11
949	1	261	10
949	1	521	11
950	1	261	10
950	1	521	11
951	1	261	10
951	1	521	11
952	1	261	10
952	1	521	11
953	1	261	10
953	1	521	11
954	1	261	10
954	1	521	11
955	1	261	10
955	1	521	11
956	1	261	10
956	1	521	11
957	1	261	10
957	1	521	11
958	1	261	10
958	1	521	11
959	1	261	10
959	1	521	11
960	1	261	10
960	1	521	11
961	1	261	10
961	1	521	11
962	1	261	10
962	1	521	11
963	1	261	10
963	1	521	11
964	1	261	10
964	1	521	11
965	1	261	10
965	1	521	11
966	1	261	10
966	1	521	11
967	1	261	10
967	1	521	11
968	1	261	10
968	1	521	11
969	1	261	10
969	1	521	11
970	1	261	10
970	1	521	11
971	1	261	10
971	1	521	11
972	1	261	10
972	1	521	11
973	1	261	10
973	1	521	11
974	1	261	10
974	1	521	11
975	1	261	10
975	1	521	11
976	1	261	10
976	1	521	11
977	1	261	10
977	1	521	11
978	1	261	10
978	1	521	11
979	1	261	10
979	1	521	11
980	1	261	10
980	1	521	11
981	1	261	10
981	1	521	11
982	1	261	10
982	1	521	11
983	1	261	10
983	1	521	11
984	1	261	10
984	1	521	11
985	1	261	10
985	1	521	11
986	1	261	10
986	1	521	11
987	1	261	10
987	1	521	11
988	1	261	10
988	1	521	11
989	1	261	10
989	1	521	11
990	1	261	10
990	1	521	11
991	1	261	10
991	1	521	11
992	1	261	10
992	1	521	11
993	1	261	10
993	1	521	11
994	1	261	10
994	1	521	11
995	1	261	10
995	1	521	11
996	1	261	10
996	1	521	11
997	1	261	10
997	1	521	11
998	1	261	10
998	1	521	11
999	1	261	10
999	1	521	11
